FARM_ID,MSRM_DT,AREA_NM,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,SPICES_NM_1,SPICES_NM_2,SPICES_NM_3,HOUSE_QLFMT_CONT,HOUSE_TYPE,PLANT_AR_SQM,SHPMN_QTY,SHPMN_AMT
GBE_KRMLN_002000at,2019-01-10 10:00:00,성주,15.3,57.0,625.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 11:00:00,성주,30.0,33.0,476.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 12:00:00,성주,21.8,37.0,456.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 13:00:00,성주,27.8,32.0,448.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 14:00:00,성주,29.7,28.0,459.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 15:00:00,성주,19.2,39.0,439.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 16:00:00,성주,14.2,49.0,443.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 17:00:00,성주,18.8,91.0,661.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 18:00:00,성주,20.3,85.0,1294.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 19:00:00,성주,20.0,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 20:00:00,성주,19.6,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 21:00:00,성주,19.3,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 22:00:00,성주,18.9,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-10 23:00:00,성주,18.4,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 00:00:00,성주,18.2,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 01:00:00,성주,17.9,84.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 02:00:00,성주,17.6,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 03:00:00,성주,17.3,84.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 04:00:00,성주,17.1,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 05:00:00,성주,17.0,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 06:00:00,성주,16.8,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 07:00:00,성주,16.7,86.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 08:00:00,성주,16.7,87.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 09:00:00,성주,17.0,93.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 10:00:00,성주,22.0,41.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 11:00:00,성주,29.4,33.0,507.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 12:00:00,성주,34.4,28.0,486.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 13:00:00,성주,36.2,28.0,485.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 14:00:00,성주,35.0,28.0,485.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 15:00:00,성주,30.3,29.0,502.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 16:00:00,성주,23.1,37.0,542.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 17:00:00,성주,24.5,79.0,704.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 18:00:00,성주,24.3,82.0,1368.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 19:00:00,성주,23.5,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 20:00:00,성주,22.8,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 21:00:00,성주,22.3,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 22:00:00,성주,21.9,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-11 23:00:00,성주,21.5,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 00:00:00,성주,20.5,84.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 01:00:00,성주,20.2,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 02:00:00,성주,19.9,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 03:00:00,성주,19.7,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 04:00:00,성주,19.4,86.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 05:00:00,성주,19.2,86.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 06:00:00,성주,19.0,86.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 07:00:00,성주,18.8,86.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 08:00:00,성주,18.7,87.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 09:00:00,성주,18.7,88.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 10:00:00,성주,15.2,61.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 11:00:00,성주,20.2,58.0,594.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 12:00:00,성주,18.9,57.0,481.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 13:00:00,성주,21.2,51.0,486.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 14:00:00,성주,19.7,51.0,454.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 15:00:00,성주,25.1,43.0,486.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 16:00:00,성주,20.7,47.0,494.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 17:00:00,성주,19.1,85.0,569.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 18:00:00,성주,19.6,84.0,1073.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 19:00:00,성주,19.2,84.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 20:00:00,성주,18.9,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 21:00:00,성주,18.5,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 22:00:00,성주,18.1,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-12 23:00:00,성주,17.9,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 00:00:00,성주,17.6,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 01:00:00,성주,17.3,84.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 02:00:00,성주,17.0,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 03:00:00,성주,16.8,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 04:00:00,성주,16.7,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 05:00:00,성주,16.4,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 06:00:00,성주,16.1,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 07:00:00,성주,15.9,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 08:00:00,성주,15.8,86.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 09:00:00,성주,16.0,97.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 10:00:00,성주,24.0,45.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 11:00:00,성주,30.6,36.0,671.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 12:00:00,성주,34.0,31.0,524.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 13:00:00,성주,35.4,27.0,508.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 14:00:00,성주,34.1,29.0,507.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 15:00:00,성주,28.7,32.0,516.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 16:00:00,성주,22.3,40.0,518.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 17:00:00,성주,23.7,78.0,684.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 18:00:00,성주,23.3,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 19:00:00,성주,22.3,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 20:00:00,성주,21.5,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 21:00:00,성주,20.3,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 22:00:00,성주,19.8,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-13 23:00:00,성주,19.3,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 00:00:00,성주,18.8,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 01:00:00,성주,18.4,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 02:00:00,성주,18.0,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 03:00:00,성주,17.7,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 04:00:00,성주,17.4,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 05:00:00,성주,17.1,84.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 06:00:00,성주,16.9,84.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 07:00:00,성주,16.6,84.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 08:00:00,성주,16.4,86.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 09:00:00,성주,16.7,95.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 10:00:00,성주,24.4,40.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 11:00:00,성주,30.7,31.0,609.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 12:00:00,성주,34.6,26.0,528.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 13:00:00,성주,34.6,25.0,508.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 14:00:00,성주,30.3,27.0,493.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 15:00:00,성주,29.8,33.0,507.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 16:00:00,성주,21.3,43.0,520.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 17:00:00,성주,23.3,77.0,626.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 18:00:00,성주,23.6,81.0,1064.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 19:00:00,성주,22.6,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 20:00:00,성주,21.8,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 21:00:00,성주,20.7,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 22:00:00,성주,20.2,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-14 23:00:00,성주,19.8,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 00:00:00,성주,19.4,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 01:00:00,성주,19.1,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 02:00:00,성주,18.8,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 03:00:00,성주,18.5,84.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 04:00:00,성주,18.3,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 05:00:00,성주,18.2,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 06:00:00,성주,18.0,87.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 07:00:00,성주,18.0,86.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 08:00:00,성주,18.0,87.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 09:00:00,성주,19.0,92.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 10:00:00,성주,23.8,36.0,709.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 11:00:00,성주,26.1,30.0,527.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 12:00:00,성주,28.9,26.0,459.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 13:00:00,성주,31.1,29.0,475.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 14:00:00,성주,29.4,30.0,472.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 15:00:00,성주,25.7,31.0,473.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 16:00:00,성주,20.2,38.0,478.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 17:00:00,성주,22.0,79.0,585.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 18:00:00,성주,23.0,84.0,1194.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 19:00:00,성주,22.6,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 20:00:00,성주,21.9,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 21:00:00,성주,21.4,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 22:00:00,성주,20.6,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-15 23:00:00,성주,20.0,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 00:00:00,성주,19.6,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 01:00:00,성주,19.1,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 02:00:00,성주,18.7,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 03:00:00,성주,18.3,79.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 04:00:00,성주,17.9,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 05:00:00,성주,17.7,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 06:00:00,성주,17.4,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 07:00:00,성주,17.2,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 08:00:00,성주,17.1,87.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 09:00:00,성주,17.2,46.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 10:00:00,성주,21.5,41.0,810.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 11:00:00,성주,21.0,42.0,585.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 12:00:00,성주,25.1,34.0,500.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 13:00:00,성주,30.6,28.0,482.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 14:00:00,성주,30.9,25.0,472.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 15:00:00,성주,26.9,32.0,476.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 16:00:00,성주,18.8,35.0,473.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 17:00:00,성주,18.8,81.0,501.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 18:00:00,성주,20.7,86.0,1030.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 19:00:00,성주,21.0,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 20:00:00,성주,20.7,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 21:00:00,성주,20.4,79.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 22:00:00,성주,19.9,79.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-16 23:00:00,성주,19.4,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 00:00:00,성주,19.1,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 01:00:00,성주,18.8,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 02:00:00,성주,18.5,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 03:00:00,성주,18.3,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 04:00:00,성주,18.2,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 05:00:00,성주,18.0,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 06:00:00,성주,17.7,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 07:00:00,성주,17.4,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 08:00:00,성주,17.5,87.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 09:00:00,성주,18.1,86.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 10:00:00,성주,20.6,47.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 11:00:00,성주,27.4,34.0,475.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 12:00:00,성주,30.2,24.0,432.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 13:00:00,성주,32.2,25.0,437.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 14:00:00,성주,26.2,27.0,439.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 15:00:00,성주,18.6,33.0,432.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 16:00:00,성주,15.8,40.0,410.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 17:00:00,성주,19.0,94.0,565.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 18:00:00,성주,21.0,83.0,1327.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 19:00:00,성주,21.1,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 20:00:00,성주,20.7,79.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 21:00:00,성주,20.2,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 22:00:00,성주,19.7,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-17 23:00:00,성주,19.3,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 00:00:00,성주,19.0,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 01:00:00,성주,18.6,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 02:00:00,성주,18.3,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 03:00:00,성주,18.0,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 04:00:00,성주,17.7,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 05:00:00,성주,17.4,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 06:00:00,성주,17.1,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 07:00:00,성주,16.9,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 08:00:00,성주,16.7,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 09:00:00,성주,17.0,91.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 10:00:00,성주,22.0,45.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 11:00:00,성주,27.7,43.0,460.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 12:00:00,성주,31.1,31.0,437.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 13:00:00,성주,33.4,31.0,422.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 14:00:00,성주,32.9,31.0,419.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 15:00:00,성주,30.8,35.0,415.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 16:00:00,성주,23.5,37.0,426.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 17:00:00,성주,22.7,79.0,516.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 18:00:00,성주,23.6,82.0,1147.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 19:00:00,성주,23.1,80.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 20:00:00,성주,22.4,79.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 21:00:00,성주,21.7,79.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 22:00:00,성주,21.1,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-18 23:00:00,성주,20.4,81.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 00:00:00,성주,20.1,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 01:00:00,성주,19.8,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 02:00:00,성주,19.5,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 03:00:00,성주,19.2,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 04:00:00,성주,18.8,82.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 05:00:00,성주,18.6,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 06:00:00,성주,18.4,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 07:00:00,성주,18.2,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 08:00:00,성주,18.0,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 09:00:00,성주,18.6,85.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 10:00:00,성주,20.5,51.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 11:00:00,성주,28.4,40.0,496.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 12:00:00,성주,32.3,35.0,426.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 13:00:00,성주,34.0,36.0,422.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 14:00:00,성주,25.7,45.0,419.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 15:00:00,성주,22.9,43.0,442.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 16:00:00,성주,17.8,50.0,448.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 17:00:00,성주,18.5,88.0,488.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 18:00:00,성주,20.7,89.0,814.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 19:00:00,성주,21.9,84.0,1259.0,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 20:00:00,성주,21.8,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 21:00:00,성주,21.5,83.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 22:00:00,성주,20.6,84.0,,바른꿀,,,비닐,단동,19800,,
GBE_KRMLN_002000at,2019-01-19 23:00:00,성주,20.4,84.0,,바른꿀,,,비닐,단동,19800,,
